"Species","Date","Sex","Wing","Culmen","Mass","lat","lon","dist_mau_loa","dist_kil","dist_hil","dist_wai","dist_kon","dist_hua","dist_mau_kea","dist_poh","dist_arm_res","shr_bin","mau_loa_bins","kil_bins","hua_bins","mau_kea_bins","Year"
"HAAM","12-Feb-20","M",67,12.2,14,20.0932749246673,-155.728243635468,64.8104606944226,85.2535335049825,80.5934109299621,9.89659624775499,54.6420968033172,43.7541355597499,42.440795680177,40.2851691913605,81.7382495438624,"near","far","far","middle","middle",20
"HAEL","12-Feb-20","F",67,12.2,13,20.0932749246673,-155.728243635468,64.8104606944226,85.2535335049825,80.5934109299621,9.89659624775499,54.6420968033172,43.7541355597499,42.440795680177,40.2851691913605,81.7382495438624,"near","far","far","middle","middle",20
"HAEL","12-Feb-20","M",74,15,17,20.0932749246673,-155.728243635468,64.8104606944226,85.2535335049825,80.5934109299621,9.89659624775499,54.6420968033172,43.7541355597499,42.440795680177,40.2851691913605,81.7382495438624,"near","far","far","middle","middle",20
"HAAM","12-Feb-20","M",65,15.5,14.5,20.0932749246673,-155.728243635468,64.8104606944226,85.2535335049825,80.5934109299621,9.89659624775499,54.6420968033172,43.7541355597499,42.440795680177,40.2851691913605,81.7382495438624,"near","far","far","middle","middle",20
"HAAM","13-Feb-20","M",64,15.6,14.5,20.0932749246673,-155.728243635468,64.8104606944226,85.2535335049825,80.5934109299621,9.89659624775499,54.6420968033172,43.7541355597499,42.440795680177,40.2851691913605,81.7382495438624,"near","far","far","middle","middle",20
"HAAM","13-Feb-20","M",69,16.1,16.5,20.0932749246673,-155.728243635468,64.8104606944226,85.2535335049825,80.5934109299621,9.89659624775499,54.6420968033172,43.7541355597499,42.440795680177,40.2851691913605,81.7382495438624,"near","far","far","middle","middle",20
"HAAM","7-May-20","M",65,14,14,19.0709034862995,-155.635501519084,40.9851852261308,51.7703779063454,89.7755282665407,96.4232088611882,70.4442809465741,67.7168788853389,75.9455572287027,70.6762069770232,88.6116035667174,"middle","middle","middle","middle","far",20
"HAAM","7-May-20","M",66,15,13.6,19.0709034862995,-155.635501519084,40.9851852261308,51.7703779063454,89.7755282665407,96.4232088611882,70.4442809465741,67.7168788853389,75.9455572287027,70.6762069770232,88.6116035667174,"middle","middle","middle","middle","far",20
"HAAM","8-May-20","M",67,15.3,13.6,19.0709034862995,-155.635501519084,40.9851852261308,51.7703779063454,89.7755282665407,96.4232088611882,70.4442809465741,67.7168788853389,75.9455572287027,70.6762069770232,88.6116035667174,"middle","middle","middle","middle","far",20
"HAAM","27-May-20","F",62,13.2,14,19.0709034862995,-155.635501519084,40.9851852261308,51.7703779063454,89.7755282665407,96.4232088611882,70.4442809465741,67.7168788853389,75.9455572287027,70.6762069770232,88.6116035667174,"middle","middle","middle","middle","far",20
"HAAM","28-May-20","M",62,14.5,12.9,19.0709034862995,-155.635501519084,40.9851852261308,51.7703779063454,89.7755282665407,96.4232088611882,70.4442809465741,67.7168788853389,75.9455572287027,70.6762069770232,88.6116035667174,"middle","middle","middle","middle","far",20
"HAAM","28-May-20","M",66,14.5,13.8,19.0709034862995,-155.635501519084,40.9851852261308,51.7703779063454,89.7755282665407,96.4232088611882,70.4442809465741,67.7168788853389,75.9455572287027,70.6762069770232,88.6116035667174,"middle","middle","middle","middle","far",20
"OMAO","9/18/2012","M",103,13.9,46.4,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"APAP","9/11/2012","M",72,16.2,13.7,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"APAP","9/11/2012","M",69,14,13.2,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"APAP","9/11/2012","M",69,15.7,12.4,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"HAAM","9/12/2012","M",64,12.5,12.8,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"APAP","9/17/2012","M",73,17.4,16.7,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"APAP","9/16/2012","M",71,16.4,14.9,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"APAP","10/7/2012","M",76,16.4,15.1,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"APAP","9/11/2012","M",74,16,14.1,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"HAAM","9/16/2012","M",64,11.8,12.7,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",12
"OMAO","18-Jul-19","F",92,16.1,45.7,19.2477405499831,-155.606311991234,22.8152331496902,39.2361378154124,75.0791238261021,78.7043156347231,58.8963371223034,53.1730370887937,57.7987992512787,52.4493461866926,74.124561836087,"near","near","middle","middle","middle",19
"HAAM","2-Jun-20","M",66,13.8,13.9,19.3359972902694,-155.453045112029,20.689746849828,20.1176756038839,56.4348196683591,73.403927329153,67.7084736210798,57.9890395758108,46.4987561639203,43.727256513283,55.3735382338575,"near","near","near","middle","middle",20
"HAEL","2-Jun-20","M",75,14.5,15.2,19.3359972902694,-155.453045112029,20.689746849828,20.1176756038839,56.4348196683591,73.403927329153,67.7084736210798,57.9890395758108,46.4987561639203,43.727256513283,55.3735382338575,"near","near","near","middle","middle",20
"HAEL","3-Jun-20","F",70,12.8,15.3,19.3359972902694,-155.453045112029,20.689746849828,20.1176756038839,56.4348196683591,73.403927329153,67.7084736210798,57.9890395758108,46.4987561639203,43.727256513283,55.3735382338575,"near","near","near","middle","middle",20
"HAEL","4-Jun-20","M",73,13.3,15.6,19.3359972902694,-155.453045112029,20.689746849828,20.1176756038839,56.4348196683591,73.403927329153,67.7084736210798,57.9890395758108,46.4987561639203,43.727256513283,55.3735382338575,"near","near","near","middle","middle",20
"HAAM","5-Jun-20","M",64,15,13.8,19.3359972902694,-155.453045112029,20.689746849828,20.1176756038839,56.4348196683591,73.403927329153,67.7084736210798,57.9890395758108,46.4987561639203,43.727256513283,55.3735382338575,"near","near","near","middle","middle",20
"HAAM","13-Apr-20","F",64,14.1,13,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAAM","15-Apr-20","M",67,14.6,12.7,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAAM","15-Apr-20","M",64,14.8,12.8,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAAM","16-Apr-20","M",70,15.2,13.5,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAAM","17-Apr-20","F",67,13.6,12.8,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAEL","17-Apr-20","F",71,12.5,15.5,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAAM","17-Apr-20","F",63,14.1,12.3,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAAM","17-Apr-20","F",63,13.1,11.8,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAEL","15-Apr-20","F",72,13.1,16.6,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAAM","15-Apr-20","M",67,14.4,13,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAAM","15-Apr-20","F",65,14.4,12.6,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"HAAM","15-Apr-20","M",67,15.7,13,19.4759286640608,-155.371751547981,24.4219103463147,12.0269402404954,40.3365433968044,64.261902621803,71.1907175039795,58.7249853840472,33.7398175774149,33.7249881535904,39.4482620572627,"near","near","near","middle","near",20
"OMAO","6/24/2015","M",98,17.2,49.1,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",15
"OMAO","7/15/2017","M",103,15.4,53.9,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",17
"OMAO","1/10/2018","M",106,17.5,49.5,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"OMAO","5/11/2018","M",104,13.8,47.7,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"OMAO","1/10/2018","M",105,17.6,49.6,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"OMAO","10/22/2018","M",104,16.6,49.6,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"OMAO","2/7/2018","M",105,17.6,51.8,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"OMAO","5/4/2018","F",100,16.9,45.8,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"OMAO","5/4/2018","M",105,13.8,47.6,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"OMAO","11/3/2018","M",105,14,47.6,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"OMAO","7/13/2018","M",100,15.5,46.3,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"OMAO","8/1/2018","M",101,16.3,46.3,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"HAAM","3/7/2018","M",67,15,13.6,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"HAAM","1/8/2019","M",66,14.5,13.6,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",19
"HAAM","5/4/2018","M",66,13.6,12.8,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"HAAM","5/7/2018","M",63,14.3,12.8,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"HAAM","11/3/2018","M",67,13.2,12.8,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"HAAM","10/21/2017","M",67,14,13,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",17
"HAAM","2/21/2018","M",65,14.9,13,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"HAAM","10/10/2017","M",67,14.9,13.5,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",17
"HAAM","4/25/2018","M",66,15,13.5,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"HAAM","4/30/2018","M",64,15,13.5,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",18
"APAP","3/26/2019","M",76,17,19.5,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",19
"HAAM","6/24/2015","F",64,14,13.5,19.6474971919306,-155.370001956974,30.3574863367732,26.1749001242154,32.4591306659952,50.2490533128742,69.3646476172561,54.9545739180609,17.9277225471603,21.230955569657,32.3649396580537,"near","near","near","middle","near",15
